Target_Gene,Timepoint,Dosage,RTN_A_median,RTN_A_CI_lower,RTN_A_CI_upper,RTN_B_median,RTN_B_CI_lower,RTN_B_CI_upper,Predictive_Effect_median,Predictive_Effect_CI_lower,Predictive_Effect_CI_upper
Ccnb1,T10,3.5nM,0.005172027597239016,0.00474680765881987,0.005675405260303903,0.005402776093956339,0.0048447460363454965,0.005582797579636224,0.019119404422073855,-0.0526711262879477,0.07226271846549359
Ccnb1,T13,0.6nM,0.005307407322152024,0.004584913677463451,0.005510030699333732,0.00528518416372606,0.004643101852536639,0.00578663290431599,-0.03825267947505308,-0.13411435967966895,0.06653356745040945
Ccnb1,T13,3.5nM,0.005178874785378365,0.004816671163245173,0.0057852266135831444,0.00528518416372606,0.004643101852536639,0.005699067711910739,-0.005405052514731192,-0.15765088435216412,0.15255498743380386
Ccnb1,T7,0.6nM,0.005248938625866556,0.004832115973180996,0.005564077446880418,0.005231935304384348,0.005081166736831888,0.005556852397190308,0.010065041670725826,-0.08393870992922146,0.05189079457010834
Ccnb1,T7,3.5nM,0.005273233073846266,0.004818670126408057,0.0055464286067567325,0.005231935304384348,0.005081166736831888,0.005556852397190308,-0.037339311048006016,-0.13031533922134522,0.09805031174666172
Ccnd1,T10,0.6nM,0.005098206137694524,0.004637744214685382,0.005724979695326418,0.005157649922842251,0.0047512013866525,0.005731298380071535,-0.00459721609872769,-0.12475761957133669,0.17766855807617882
Ccnd1,T10,3.5nM,0.005249177886231677,0.00482025102632356,0.005782009656718724,0.005157649922842251,0.0047293906938851386,0.005731298380071535,0.005514249095747924,-0.07191141007774339,0.07873499593959664
Ccnd1,T13,0.6nM,0.0049353732031483764,0.004865073534281447,0.005463563731612229,0.004982796011468346,0.004621922883830218,0.005931200597365441,-0.012913252768101482,-0.10092430052411834,0.02403667892485343
Ccnd1,T13,3.5nM,0.005104548881102965,0.0047292802026417755,0.005522523900197153,0.004982796011468346,0.004605659149012715,0.005931200597365441,-0.06817491333522813,-0.11428604841790163,0.08615430292083906
Ccnd1,T7,0.6nM,0.005384937850474164,0.005220798242305452,0.005714738958107973,0.004986503721869415,0.00490301621153839,0.005651241785783693,0.05277900034052499,-0.006904412641663118,0.13016997245221212
Ccnd1,T7,3.5nM,0.005299832940311323,0.005151769875243655,0.005612780920362084,0.004986503721869415,0.004903220811186185,0.005546496437434665,-0.0005942254525758868,-0.03306233488111515,0.10056565523474785
Ccnd3,T10,0.6nM,0.005113183027169852,0.004727630688484125,0.005709217951208814,0.005029109298741317,0.004763073414071299,0.0058275033135467644,-0.014168106712744634,-0.10315781023537526,0.0702915922578016
Ccnd3,T10,3.5nM,0.005036823529854646,0.0049040118738122316,0.006110266564518476,0.005029109298741317,0.004763073414071299,0.005514061748465577,0.004485321674838675,-0.07906709738823614,0.06800950783612746
Ccnd3,T13,0.6nM,0.004743116399632844,0.004436080487676809,0.005734008546270081,0.005046078036754418,0.004350051657163186,0.005698659628068804,-0.004319803964020319,-0.1290982781514385,0.16208789551758584
Ccnd3,T13,3.5nM,0.005052391641465164,0.004615823694397681,0.005998314103930791,0.005046078036754418,0.004349074766484013,0.005755694422146058,0.011432728611682428,-0.05143763699950724,0.11011880390504566
Ccnd3,T7,0.6nM,0.005170681205670257,0.004970249066104011,0.0057952427831743005,0.0051522700091459015,0.0048495066555038265,0.0058151603105755035,0.03753463410943607,-0.023213257942267255,0.0782878595448312
Ccnd3,T7,3.5nM,0.005139060419600929,0.0047484931755488015,0.005899141110171297,0.0051522700091459015,0.004826851559883863,0.0058151603105755035,0.004077442607626151,-0.035269647456954656,0.04973267219971124
Ccne1,T10,0.6nM,0.005239532672870984,0.004992309191392691,0.005865649122921714,0.0053827197723739515,0.004872951839913659,0.005638242859128266,0.036885811117656264,0.006518855864018013,0.061027195024670744
Ccne1,T10,3.5nM,0.005350865599226928,0.0048084041561774205,0.005763357652092014,0.0053827197723739515,0.004872951839913659,0.00565872347100051,-0.028101316350395217,-0.06525283058867294,0.040961443458467
Ccne1,T13,0.6nM,0.005588145223761427,0.0049304040015383695,0.00575433813739467,0.005467064347966574,0.004748065792847454,0.005618202170357256,0.029485633341434857,0.021486735308301103,0.08297459252831664
Ccne1,T13,3.5nM,0.005553149559804892,0.004693787769153553,0.005765831959529752,0.005467064347966574,0.004748065792847454,0.005618202170357256,0.022046265385848363,-0.07335653325667821,0.14683585912460534
Ccne1,T7,0.6nM,0.0055251829815694785,0.005115063173420241,0.00590122028023019,0.005451897112785208,0.004833935014135331,0.005787220153020111,0.01717679175298297,-0.041217980782539035,0.09157412153238662
Ccne1,T7,3.5nM,0.005240928943104942,0.005005186601387595,0.005622127796712883,0.005451897112785208,0.00498425950479858,0.005787220153020111,-0.011807025025497634,-0.04707250891439527,0.07936161136858023
Cd274,T10,0.6nM,0.005370157703299993,0.005159789688909714,0.005805463978418999,0.005329434246471252,0.0052269565522921075,0.005969736136339494,-7.499646655652566e-05,-0.07572565561874087,0.026874718624265322
Cd274,T10,3.5nM,0.005448684968495579,0.005191232659060646,0.005693170574959332,0.005329434246471252,0.0052269565522921075,0.005969736136339494,-0.04165583894320095,-0.09948692437615236,0.022508881033607153
Cd274,T13,0.6nM,0.005426134879630019,0.005290251063556009,0.005836519104023561,0.005534900548681618,0.005273572200473585,0.005923747946254115,-0.0003879460488338455,-0.08630251523678993,0.025322544874197807
Cd274,T13,3.5nM,0.005475138141917902,0.005232434249322161,0.005622124836816731,0.005534900548681618,0.005282959661855792,0.005923747946254115,-0.006856966281682484,-0.10176557890159761,0.05260273663621948
Cd274,T7,0.6nM,0.005497056065764023,0.0054234245000740686,0.005720801089766691,0.005523692668234534,0.005298846323044499,0.00569591100877918,0.023848092207153268,-0.08187119438595523,0.049838748516935635
Cd274,T7,3.5nM,0.005465313704634652,0.0052832953586790755,0.0056801104358071225,0.005523692668234534,0.005298846323044499,0.005697093938101039,-0.024646433961897224,-0.05859934503867493,0.034702560239396565
Cd276,T10,0.6nM,0.005401114071177339,0.005053150295450521,0.006041975065642729,0.0053814151661656685,0.0050864075809783854,0.005841902643605893,0.0005893576758723262,-0.02227919335067863,0.06406531038607115
Cd276,T10,3.5nM,0.005328165200988973,0.005140349394367454,0.005620513786737778,0.0053814151661656685,0.0050864075809783854,0.005841902643605893,0.0011797233276611364,-0.07700394707802644,0.046784411136283524
Cd276,T13,0.6nM,0.005524049108096681,0.004904937040011725,0.006311757956701818,0.005404810019939201,0.004826388152594813,0.005620205897915922,0.039740496823116596,-0.0028648442122041835,0.07466705699063084
Cd276,T13,3.5nM,0.005522246957576387,0.004832853388543633,0.006030728572078219,0.005404810019939201,0.004753648055112231,0.005528973015282133,0.050809046889136955,-0.10514665877235092,0.09235263734460578
Cd276,T7,0.6nM,0.005375269883645694,0.004933512707461667,0.005808815493937524,0.005331103540904166,0.004809912817427773,0.00571940449957421,0.006457984243973066,-0.049213412419842166,0.06551104160973399
Cd276,T7,3.5nM,0.005221523303405238,0.004755100389968732,0.00578373863854009,0.005331103540904166,0.0048137454845179435,0.00571940449957421,0.00037625437641715734,-0.07651606840611533,0.01868483416689446
Cd40,T10,0.6nM,0.0053061455961030644,0.0051127828819242625,0.005813764943208667,0.005300203532550264,0.005020365068610437,0.00564806338361293,0.026187107312627196,-0.02434581442299206,0.04220187006518761
Cd40,T10,3.5nM,0.005665449980672048,0.0052563423857879665,0.006042359410606584,0.005300203532550264,0.004977460823681522,0.0056297070824997365,0.062130067483809795,-0.023819511273471115,0.11477424860405944
Cd40,T13,0.6nM,0.005276087756480025,0.004921199083875212,0.005646890429354529,0.005376508143685078,0.004860569004717844,0.00569660731999461,0.02088557331375942,-0.05071011425695277,0.10232498958696794
Cd40,T13,3.5nM,0.0055706262223831834,0.005065263245351329,0.006069937744566149,0.005376508143685078,0.004819246137257068,0.00569660731999461,0.018420103756439828,-0.07285878220582946,0.17397033874031748
Cd40,T7,0.6nM,0.005496364502082622,0.005132699146798855,0.0057668208383178455,0.005400129415515452,0.0051396881110592554,0.005738409319777912,0.00959715399539,-0.030004165225907563,0.06091355789237669
Cd40,T7,3.5nM,0.005510845337269931,0.005138476832568709,0.005938860974409927,0.005400129415515452,0.0051396881110592554,0.005736132629632332,0.011573828926214622,-0.029908596354681974,0.05552317006074094
Cd47,T10,0.6nM,0.00550738224223973,0.004939988375748066,0.006211637127427375,0.005460244567767282,0.005233652979227292,0.005648498716554817,0.012080646367573816,-0.06668525259261934,0.14058345541545633
Cd47,T10,3.5nM,0.005367567537647218,0.005015316997953892,0.0057581076723973185,0.005460244567767282,0.005233652979227292,0.005649488450626494,-0.041739172071609855,-0.08914148598164502,0.035745019844145104
Cd47,T13,0.6nM,0.005464293049665397,0.005001110862561822,0.0062119911747999055,0.005377575942335969,0.004957994983838674,0.005867354208427726,0.026332209812597106,-0.02013836613030888,0.10507938527157892
Cd47,T13,3.5nM,0.005388977262950643,0.004870807611105955,0.00610813701077207,0.005377575942335969,0.004974681700080292,0.005867354208427726,0.0068240269309665065,-0.06030533198500411,0.03891947013111923
Cd47,T7,0.6nM,0.005618818016825062,0.004950005872135332,0.005963524727112139,0.00547437042844686,0.0050845451396225394,0.006014335768602661,0.009310408788391586,-0.07629865725563183,0.038984733255905984
Cd47,T7,3.5nM,0.005579768648760017,0.004985247379624548,0.005955137923663257,0.00547437042844686,0.0050845451396225394,0.006099393309378745,0.005624148314565545,-0.0995093738073515,0.03328875301297888
Cdk12,T10,0.6nM,0.005591379291430543,0.005384710785506931,0.00629803378682998,0.005485821688453855,0.005311232617181279,0.005766699037005895,0.07135426571510475,-0.020899029050761728,0.1923899385811869
Cdk12,T10,3.5nM,0.0056619166403511995,0.00551236138231293,0.0061436302932165975,0.005485821688453855,0.0052260098684672445,0.005766699037005895,0.0678509931197983,0.034206342145390825,0.10921914897164335
Cdk12,T13,0.6nM,0.0055141657852243306,0.0053888101111453065,0.005810677991705028,0.0054070362858683555,0.005042810544256033,0.005516401121814804,0.05830250139690185,-0.006719701169344909,0.15468765775604904
Cdk12,T13,3.5nM,0.005702460678431404,0.005348642745373748,0.006348536288992339,0.0054070362858683555,0.004947555656898581,0.005586314846884319,0.06815485168656257,0.048036939197153745,0.10973366679524327
Cdk12,T7,0.6nM,0.005619752318178674,0.005439835984628509,0.00584283179170324,0.00558479006746857,0.005393733557080921,0.005683610658327546,-0.02801792159641816,-0.05127540447860432,0.04666501775653933
Cdk12,T7,3.5nM,0.005718416281973308,0.005403793548764973,0.006247987789384705,0.00558479006746857,0.0054028270144684835,0.005712689299160783,0.04686221298311824,0.005746511682295857,0.0845965381064816
Cdk2,T10,0.6nM,0.005111701284695552,0.004901539219567833,0.005310750227852621,0.005239369141214347,0.0048978817839087875,0.00550024186834432,0.025658323859115473,-0.12195747336518092,0.05295614542565593
Cdk2,T10,3.5nM,0.005227671907224136,0.0047184421591313875,0.005408690672435015,0.005239369141214347,0.004836285774778423,0.005485902418628871,-0.004536611680378622,-0.08844808700408914,0.06678126655363824
Cdk2,T13,0.6nM,0.005120154182418492,0.004916909045776796,0.0052596649264021415,0.005255099823141448,0.004999769755270566,0.005490405593055629,-0.004902252869605198,-0.12740214037225508,0.024905047804595938
Cdk2,T13,3.5nM,0.005097579922267216,0.0046912861508134045,0.0053325568566685915,0.005255099823141448,0.004999769755270566,0.005584996310776501,-0.03481931489121171,-0.15986378475912585,0.015906595805573045
Cdk2,T7,0.6nM,0.005107048020170951,0.004973749222935534,0.0055376144344771545,0.00537646268719588,0.00493483802394273,0.005641136605163765,0.01132401248606986,-0.12051952403434404,0.07883417891077354
Cdk2,T7,3.5nM,0.0052188018849591965,0.004783376139257297,0.005655737119903388,0.00537646268719588,0.005034967951655322,0.005641136605163765,0.00027423544386934867,-0.11297098660585159,0.04832155612618011
Cdk4,T10,0.6nM,0.0049782277020967575,0.004698781582684186,0.005242938881444576,0.005045113905736545,0.004744959478628034,0.005298275899869845,-0.025711229260406143,-0.057763695216354764,0.04893042822785617
Cdk4,T10,3.5nM,0.004923412568284375,0.004480701570999562,0.00534203970009987,0.005045113905736545,0.004700962978908207,0.005303709968459752,-0.031373084488977424,-0.09614061694641257,0.034630402657270666
Cdk4,T13,0.6nM,0.004568790123212416,0.004457360210428321,0.0050662596790924065,0.004632372070594172,0.00432933341046066,0.005139764355861867,-0.02005875827772162,-0.03145533912042145,0.025050618848366547
Cdk4,T13,3.5nM,0.004719787390301102,0.004572249290607245,0.00500929239936102,0.004632372070594172,0.004301593989681642,0.005139764355861867,0.07947461643834736,-0.10206262814856376,0.14744841765067515
Cdk4,T7,0.6nM,0.005149279618641,0.004652541254476695,0.005412562313237053,0.00523193312013332,0.0047762629452683695,0.005436077133132538,-0.051667445794186334,-0.08580462526528332,0.030955963207938277
Cdk4,T7,3.5nM,0.004920426477318033,0.004707135013629447,0.005247292992986986,0.00523193312013332,0.0047762629452683695,0.005460362989959465,-0.044959449000521234,-0.13371005365163485,0.031787833096723506
Cdk6,T10,0.6nM,0.00573540480250854,0.00486371552624083,0.006342517915025485,0.0055496711156966146,0.005161691397865244,0.0058324453416530725,0.04486553451925422,-0.06024987713854835,0.1810470482950533
Cdk6,T10,3.5nM,0.005368933108790457,0.005203019776677256,0.005809109044396578,0.0055496711156966146,0.0051627762523309,0.005631657855872304,-0.011764682631377008,-0.066784787179071,0.08559896007576936
Cdk6,T13,0.6nM,0.005309278424613336,0.005138454950343953,0.005758305603588453,0.005376720485135551,0.004889143573133893,0.005810045898967367,-0.00621291861381532,-0.10770023111439322,0.14405316107686827
Cdk6,T13,3.5nM,0.005502602022106513,0.0050468656883373405,0.005796920739145663,0.005376720485135551,0.004889143573133893,0.005810045898967367,-0.007733210785756732,-0.06605445801345196,0.12802808082664136
Cdk6,T7,0.6nM,0.0055548616480245935,0.005253537706417443,0.005629337711201082,0.005307725281226319,0.005163872688947479,0.00580698715986103,0.038115114829941996,-0.05941613932847257,0.08168514757344678
Cdk6,T7,3.5nM,0.0056435185724063325,0.004998235345584477,0.0058620990116292826,0.005307725281226319,0.005163872688947479,0.00580698715986103,0.02088421357031625,-0.027453317722050046,0.11417151761098851
Cdk7,T10,0.6nM,0.005438335871819069,0.005205831286884268,0.00567599241140053,0.005482084165976524,0.004930048982210538,0.005978370677371083,0.04698969218368943,-0.053145310194482626,0.07974942975149585
Cdk7,T10,3.5nM,0.005289950851201706,0.005042425486629166,0.005600769956775004,0.005482084165976524,0.0050063097769627845,0.005980687219722006,-0.008619707150425602,-0.14481049004129654,0.0515374316028484
Cdk7,T13,0.6nM,0.005208231489411215,0.005023661702807573,0.005571861738111682,0.005302765246475116,0.00459660754206888,0.005879801977402686,0.026047571870947465,-0.05029093822468973,0.16624126962722707
Cdk7,T13,3.5nM,0.00510094228375984,0.004812213891586108,0.005446563743387253,0.005302765246475116,0.00459660754206888,0.005879801977402686,-0.06243402540868029,-0.12110581987945004,0.048748778036780106
Cdk7,T7,0.6nM,0.005196111596396056,0.005078220045410553,0.005366400163016647,0.005373141669618365,0.00512606636315405,0.0054845627019018735,-0.008109140590151777,-0.08441494396797757,0.039601541497414516
Cdk7,T7,3.5nM,0.005217661666503674,0.004903576962045498,0.005554749923249896,0.005373141669618365,0.005069447673652025,0.005475959947780081,-0.003795171975897878,-0.09327408271834263,0.018803321078589817
Cdk8,T10,0.6nM,0.005431582271411257,0.005236266734702752,0.005786039482744375,0.005383495619097278,0.005214819906777333,0.0056872275994824025,0.030360433636434515,-0.05667098800072199,0.11143281054053293
Cdk8,T10,3.5nM,0.005483093709542102,0.005184071612178135,0.005656007865574061,0.005383495619097278,0.005188707991687909,0.005609678248948907,-0.014941791336624984,-0.10780269365639802,0.08152064383786514
Cdk8,T13,0.6nM,0.0054301592940518995,0.0052556101398283615,0.005865289398434813,0.005468716321665225,0.0049192850095061405,0.0056834101480353234,0.046413602045511884,-0.015716717928626656,0.17383043523141234
Cdk8,T13,3.5nM,0.005369799406896334,0.005143575867977009,0.005536468317616201,0.005468716321665225,0.0049192850095061405,0.005636600620473697,0.02592840844949538,-0.10123486376339301,0.10302207724172577
