Target_Gene,shRNA_ID,Sample_ID,Sample_Description,Day_Tx,Tx,Dox,Replicate,Read_Counts
Ripk2,Ripk2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7822020824998388
Ripk2,Ripk2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8531538684545398
Ripk2,Ripk2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0513643588136736
Ripk2,Ripk2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.301596485910034
Ripk2,Ripk2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.063919161416051
Ripk2,Ripk2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.036592169963176
Rock1,Rock1_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.982845624545851
Rock1,Rock1_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7866703347302922
Rock1,Rock1_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.216570399474998
Rock1,Rock1_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0835127720787148
Rock1,Rock1_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.939084162367929
Rock1,Rock1_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9316886771722477
Rock1,Rock1_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9956184077463824
Rock1,Rock1_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1304021569362903
Rock1,Rock1_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1386384601312916
Rock1,Rock1_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0208241062235257
Rock2,Rock2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0810627231201426
Rock2,Rock2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.838115036077338
Rock2,Rock2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2949957724159433
Rock2,Rock2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.999068332599496
Rock2,Rock2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.05240214796631
Rock2,Rock2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0895484939669569
Rock2,Rock2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8752289018882672
Rock2,Rock2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0840373673434371
Rock2,Rock2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8741468886670063
Rock2,Rock2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1409443590355228
Rptor,Rptor_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.896632702553463
Rptor,Rptor_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9374795700159713
Rptor,Rptor_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1770410054027012
Rptor,Rptor_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0645310411921411
Rptor,Rptor_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9570975814004987
Rptor,Rptor_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9802730512011465
Rptor,Rptor_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1300652989668418
Rptor,Rptor_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.6430954178899801
Rptor,Rptor_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1355600581461145
Rptor,Rptor_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7627296618236872
Shoc2,Shoc2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9315607188062707
Shoc2,Shoc2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1509092941695898
Shoc2,Shoc2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.075776082145369
Shoc2,Shoc2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2178699138818594
Shoc2,Shoc2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0309667085285614
Shoc2,Shoc2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9519704246063105
Shoc2,Shoc2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1375285708689624
Shoc2,Shoc2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9711921101336637
Shoc2,Shoc2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.210876697844996
Shoc2,Shoc2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7804204862219039
Sin3a,Sin3a_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0864686608002163
Sin3a,Sin3a_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.042237464191137
Sin3a,Sin3a_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8838399970615746
Sin3a,Sin3a_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.856082347792402
Sin3a,Sin3a_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8044111906968824
Sin3a,Sin3a_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9902482113012583
Sin3a,Sin3a_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.648608751668537
Sin3a,Sin3a_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.005418236666574
Sin3a,Sin3a_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8808568551925723
Sin3a,Sin3a_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9186431116701754
Smad1,Smad1_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.154267342736716
Smad1,Smad1_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0739404657128724
Smad1,Smad1_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0333186107865422
Smad1,Smad1_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.165976628270901
Smad1,Smad1_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0429127975996075
Smad1,Smad1_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9769450987784243
Smad1,Smad1_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.036332686011974
Smad1,Smad1_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9326779658991285
Smad1,Smad1_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2899033818979213
Smad1,Smad1_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1753977943588259
Smad2,Smad2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9895511329569482
Smad2,Smad2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9612975483395
Smad2,Smad2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0406735730725138
Smad2,Smad2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1404365864881134
Smad2,Smad2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.018596479884992
Smad2,Smad2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1037048781630692
Smad2,Smad2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2228227044740183
Smad2,Smad2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.849192199060836
Smad2,Smad2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0357692773047793
Smad2,Smad2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.6859012528078982
Smad3,Smad3_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0295672846390573
Smad3,Smad3_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1039829854502086
Smad3,Smad3_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0273548017700762
Smad3,Smad3_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9096176038281516
Smad3,Smad3_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9478102590309758
Smad3,Smad3_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9826549408582402
Smad3,Smad3_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0464956589715468
Smad3,Smad3_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0064264732844104
Smad3,Smad3_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.076996981908581
Smad3,Smad3_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0447590154280166
Smad4,Smad4_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9838954347485407
Smad4,Smad4_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.91813023451667
Smad4,Smad4_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1644530335389607
Smad4,Smad4_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8092154909222868
Smad4,Smad4_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.974621349942838
Smad4,Smad4_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.049323611606757
Smad4,Smad4_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0566805566563766
Smad4,Smad4_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9347880575566967
Smad4,Smad4_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1636017423510931
Smad4,Smad4_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1045789517783344
Smarca2,Smarca2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0173369953580655
Smarca2,Smarca2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0679622473709052
Smarca2,Smarca2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8239778831916251
Smarca2,Smarca2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.090464741001463
Smarca2,Smarca2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8984349872804201
Smarca2,Smarca2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9509608046151817
Smarca2,Smarca2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9843544350393854
Smarca2,Smarca2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1408374562291606
Smarca2,Smarca2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9221877434584774
Smarca2,Smarca2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0177779695927418
Smarca4,Smarca4_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1391749321586986
Smarca4,Smarca4_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8327840256040147
Smarca4,Smarca4_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0357458380681488
Smarca4,Smarca4_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7235052214843595
Smarca4,Smarca4_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.868393671701958
Smarca4,Smarca4_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8660773581783272
Smarca4,Smarca4_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9761458849873004
Smarca4,Smarca4_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8621810738438439
Smarca4,Smarca4_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1065959920339064
Smarca4,Smarca4_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.073487060375649
Smo,Smo_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2179978686886712
Smo,Smo_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9444353653624026
Smo,Smo_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9294284169326082
Smo,Smo_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2142652444375015
Smo,Smo_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0846833411427097
Smo,Smo_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8330978238407406
Smo,Smo_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1783429554274931
Smo,Smo_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0228576010877826
Smo,Smo_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1172346441428522
Smo,Smo_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0799243796332112
Snai1,Snai1_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8146235524365145
Snai1,Snai1_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9624451088893764
Snai1,Snai1_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.828780495115581
Snai1,Snai1_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1105425563777938
Snai1,Snai1_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9656386608092689
Snai1,Snai1_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0062573143736409
Snai1,Snai1_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9628645780358431
Snai1,Snai1_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0912015916060822
Snai1,Snai1_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2624747390491209
Snai1,Snai1_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9885859426855058
Snai2,Snai2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0303294194720298
Snai2,Snai2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0607303327530442
Snai2,Snai2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9525188115635422
Snai2,Snai2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1899950251785012
Snai2,Snai2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9825001300972543
Snai2,Snai2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1299928979139975
Snai2,Snai2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.253325302088881
Snai2,Snai2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.851758451877647
Snai2,Snai2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1805344494916705
Snai2,Snai2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9854160688336244
Sos1,Sos1_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9237789688794324
Sos1,Sos1_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7501845182357157
Sos1,Sos1_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0242286444640503
Sos1,Sos1_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0901477687891652
Sos1,Sos1_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0381877889068312
Sos1,Sos1_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.963137477149827
Sos1,Sos1_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9648781993567667
Sos1,Sos1_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7075271999320165
Sos1,Sos1_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0613897606880545
Sos1,Sos1_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0583308568301615
Stat3,Stat3_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0182486080096032
Stat3,Stat3_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9494078988614885
Stat3,Stat3_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1164939827228526
Stat3,Stat3_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9313706897785528
Stat3,Stat3_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0308039686380732
Stat3,Stat3_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2286977054962094
Stat3,Stat3_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.065582115607899
Stat3,Stat3_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.7799100633944462
Stat3,Stat3_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.918313694442714
Stat3,Stat3_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1338264181011133
Stk11,Stk11_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0423190021930255
Stk11,Stk11_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1882272215215428
Stk11,Stk11_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9435203814556364
Stk11,Stk11_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9640334448838087
Stk11,Stk11_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.016261964358735
Stk11,Stk11_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.8663624332440968
Stk11,Stk11_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1834596203697718
Stk11,Stk11_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1565175079903276
Stk11,Stk11_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9130902280336443
Stk11,Stk11_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0403622473513967
Tacstd2,Tacstd2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9853888504291458
Tacstd2,Tacstd2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1439257536130305
Tacstd2,Tacstd2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0327867453111301
Tacstd2,Tacstd2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.958493337379653
Tacstd2,Tacstd2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2515696756044772
Tacstd2,Tacstd2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9868501952364224
Tacstd2,Tacstd2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9562417416817084
Tacstd2,Tacstd2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2916901345384342
Tacstd2,Tacstd2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.95711379073414
Tacstd2,Tacstd2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9592425134383737
Tcf7l2,Tcf7l2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9095566250175188
Tcf7l2,Tcf7l2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.214861408408709
Tcf7l2,Tcf7l2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2067973794778053
Tcf7l2,Tcf7l2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9495781226119766
Tcf7l2,Tcf7l2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9534574300249128
Tcf7l2,Tcf7l2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.069827070048712
Tcf7l2,Tcf7l2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1321978040658347
Tcf7l2,Tcf7l2_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0398821582627995
Tcf7l2,Tcf7l2_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.001505447613444
Tcf7l2,Tcf7l2_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9398593655594519
Tead1,Tead1_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.032210834383318
Tead1,Tead1_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.2020222987880698
Tead1,Tead1_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9367352320400929
Tead1,Tead1_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.183413377674695
Tead1,Tead1_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0191735664554962
Tead1,Tead1_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.007023050599655
Tead1,Tead1_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9587741190160529
Tead1,Tead1_08,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0169265318993124
Tead1,Tead1_09,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.075916050523675
Tead1,Tead1_10,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.9933131474748037
Tead2,Tead2_01,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.098094469235803
Tead2,Tead2_02,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0232422961542147
Tead2,Tead2_03,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0794319885738661
Tead2,Tead2_04,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,0.865720808758489
Tead2,Tead2_05,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1249520707430463
Tead2,Tead2_06,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.1089311976703886
Tead2,Tead2_07,D7,T10_Dox_0.6nM,6.0,Low,Y,2.0,1.0801565769019896
