Target_Gene,shRNA_ID,Sample_ID,Read_Counts,Sample_Description,Day_Tx,Tx,Dox,Replicate
Rbx1,Rbx1_01,D18-A,991,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_02,D18-A,903,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_03,D18-A,1163,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_04,D18-A,1542,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_05,D18-A,1407,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_06,D18-A,723,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_07,D18-A,338,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_08,D18-A,1409,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_09,D18-A,700,T7_NoDox_NoTx,3,None,N,1
Rbx1,Rbx1_10,D18-A,1341,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_01,D18-A,802,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_02,D18-A,1031,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_03,D18-A,1121,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_04,D18-A,599,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_05,D18-A,534,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_06,D18-A,311,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_07,D18-A,596,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_08,D18-A,1304,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_09,D18-A,1476,T7_NoDox_NoTx,3,None,N,1
Rpa1,Rpa1_10,D18-A,1080,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_01,D18-A,1335,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_02,D18-A,649,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_03,D18-A,561,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_04,D18-A,688,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_05,D18-A,865,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_06,D18-A,1172,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_07,D18-A,633,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_08,D18-A,772,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_09,D18-A,830,T7_NoDox_NoTx,3,None,N,1
Rpa3,Rpa3_10,D18-A,1057,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_01,D18-A,1647,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_02,D18-A,533,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_03,D18-A,262,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_04,D18-A,975,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_05,D18-A,508,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_06,D18-A,473,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_07,D18-A,326,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_08,D18-A,1400,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_09,D18-A,331,T7_NoDox_NoTx,3,None,N,1
Rpl7,Rpl7_10,D18-A,1414,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_01,D18-A,576,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_02,D18-A,1863,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_03,D18-A,298,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_04,D18-A,1169,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_05,D18-A,2112,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_06,D18-A,2377,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_07,D18-A,468,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_08,D18-A,833,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_09,D18-A,1169,T7_NoDox_NoTx,3,None,N,1
Rps6,Rps6_10,D18-A,1495,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_01,D18-A,523,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_02,D18-A,1860,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_03,D18-A,618,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_04,D18-A,1043,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_05,D18-A,1541,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_06,D18-A,1540,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_07,D18-A,1613,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_08,D18-A,794,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_09,D18-A,596,T7_NoDox_NoTx,3,None,N,1
Snrnp200,Snrnp200_10,D18-A,2309,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_01,D18-A,2633,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_02,D18-A,1041,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_03,D18-A,733,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_04,D18-A,378,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_05,D18-A,1043,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_06,D18-A,1744,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_07,D18-A,1379,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_08,D18-A,1524,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_09,D18-A,988,T7_NoDox_NoTx,3,None,N,1
Snrpd1,Snrpd1_10,D18-A,590,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_01,D18-A,754,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_02,D18-A,734,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_03,D18-A,626,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_04,D18-A,1495,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_05,D18-A,1392,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_06,D18-A,1186,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_07,D18-A,541,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_08,D18-A,704,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_09,D18-A,676,T7_NoDox_NoTx,3,None,N,1
Abcb1,Abcb1_10,D18-A,386,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_01,D18-A,594,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_02,D18-A,1549,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_03,D18-A,620,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_04,D18-A,2464,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_05,D18-A,1996,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_06,D18-A,1870,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_07,D18-A,2275,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_08,D18-A,733,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_09,D18-A,371,T7_NoDox_NoTx,3,None,N,1
Akt1,Akt1_10,D18-A,736,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_01,D18-A,759,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_02,D18-A,1103,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_03,D18-A,676,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_04,D18-A,861,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_05,D18-A,434,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_06,D18-A,380,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_07,D18-A,1330,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_08,D18-A,1302,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_09,D18-A,1192,T7_NoDox_NoTx,3,None,N,1
Akt2,Akt2_10,D18-A,807,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_01,D18-A,977,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_02,D18-A,946,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_03,D18-A,615,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_04,D18-A,561,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_05,D18-A,823,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_06,D18-A,1364,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_07,D18-A,421,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_08,D18-A,1112,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_09,D18-A,532,T7_NoDox_NoTx,3,None,N,1
Apc,Apc_10,D18-A,1562,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_01,D18-A,1334,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_02,D18-A,553,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_03,D18-A,465,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_04,D18-A,922,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_05,D18-A,1593,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_06,D18-A,711,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_07,D18-A,526,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_08,D18-A,857,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_09,D18-A,972,T7_NoDox_NoTx,3,None,N,1
Araf,Araf_10,D18-A,1114,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_01,D18-A,1402,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_02,D18-A,1749,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_03,D18-A,907,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_04,D18-A,1683,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_05,D18-A,212,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_06,D18-A,723,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_07,D18-A,1250,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_08,D18-A,986,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_09,D18-A,658,T7_NoDox_NoTx,3,None,N,1
Arid1a,Arid1a_10,D18-A,751,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_01,D18-A,1105,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_02,D18-A,1339,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_03,D18-A,555,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_04,D18-A,989,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_05,D18-A,890,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_06,D18-A,1715,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_07,D18-A,909,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_08,D18-A,1259,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_09,D18-A,1490,T7_NoDox_NoTx,3,None,N,1
Arid1b,Arid1b_10,D18-A,648,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_01,D18-A,1677,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_02,D18-A,912,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_03,D18-A,634,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_04,D18-A,945,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_05,D18-A,637,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_06,D18-A,534,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_07,D18-A,785,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_08,D18-A,195,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_09,D18-A,1136,T7_NoDox_NoTx,3,None,N,1
Ascl1,Ascl1_10,D18-A,1005,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_01,D18-A,665,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_02,D18-A,813,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_03,D18-A,620,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_04,D18-A,2046,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_05,D18-A,1478,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_06,D18-A,583,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_07,D18-A,876,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_08,D18-A,344,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_09,D18-A,1218,T7_NoDox_NoTx,3,None,N,1
Atm,Atm_10,D18-A,2014,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_01,D18-A,451,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_02,D18-A,623,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_03,D18-A,1707,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_04,D18-A,1946,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_05,D18-A,188,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_06,D18-A,589,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_07,D18-A,2490,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_08,D18-A,1044,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_09,D18-A,850,T7_NoDox_NoTx,3,None,N,1
Atr,Atr_10,D18-A,1548,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_01,D18-A,740,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_02,D18-A,652,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_03,D18-A,1605,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_04,D18-A,1048,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_05,D18-A,583,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_06,D18-A,920,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_07,D18-A,293,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_08,D18-A,612,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_09,D18-A,1752,T7_NoDox_NoTx,3,None,N,1
Aurka,Aurka_10,D18-A,398,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_01,D18-A,1473,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_02,D18-A,1441,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_03,D18-A,573,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_04,D18-A,512,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_05,D18-A,510,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_06,D18-A,955,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_07,D18-A,1531,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_08,D18-A,1876,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_09,D18-A,498,T7_NoDox_NoTx,3,None,N,1
Aurkb,Aurkb_10,D18-A,1506,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_01,D18-A,1700,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_02,D18-A,795,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_03,D18-A,1209,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_04,D18-A,1374,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_05,D18-A,1718,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_06,D18-A,937,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_07,D18-A,953,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_08,D18-A,1324,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_09,D18-A,521,T7_NoDox_NoTx,3,None,N,1
Axin1,Axin1_10,D18-A,610,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_01,D18-A,890,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_02,D18-A,510,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_03,D18-A,1002,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_04,D18-A,1214,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_05,D18-A,1538,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_06,D18-A,1015,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_07,D18-A,1080,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_08,D18-A,409,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_09,D18-A,1009,T7_NoDox_NoTx,3,None,N,1
Axl,Axl_10,D18-A,1357,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_01,D18-A,730,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_02,D18-A,707,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_03,D18-A,1758,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_04,D18-A,871,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_05,D18-A,959,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_06,D18-A,844,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_07,D18-A,555,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_08,D18-A,981,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_09,D18-A,767,T7_NoDox_NoTx,3,None,N,1
B2m,B2m_10,D18-A,1134,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_01,D18-A,873,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_02,D18-A,1005,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_03,D18-A,1559,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_04,D18-A,933,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_05,D18-A,1236,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_06,D18-A,1863,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_07,D18-A,2183,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_08,D18-A,1456,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_09,D18-A,612,T7_NoDox_NoTx,3,None,N,1
Bcl2,Bcl2_10,D18-A,884,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_01,D18-A,1005,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_02,D18-A,833,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_03,D18-A,1275,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_04,D18-A,776,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_05,D18-A,1314,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_06,D18-A,986,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_07,D18-A,2260,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_08,D18-A,423,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_09,D18-A,1690,T7_NoDox_NoTx,3,None,N,1
Braf,Braf_10,D18-A,759,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_01,D18-A,839,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_02,D18-A,1747,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_03,D18-A,1236,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_04,D18-A,285,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_05,D18-A,382,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_06,D18-A,745,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_07,D18-A,616,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_08,D18-A,363,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_09,D18-A,1427,T7_NoDox_NoTx,3,None,N,1
Brca1,Brca1_10,D18-A,677,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_01,D18-A,397,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_02,D18-A,1486,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_03,D18-A,707,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_04,D18-A,1031,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_05,D18-A,620,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_06,D18-A,1103,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_07,D18-A,1366,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_08,D18-A,869,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_09,D18-A,617,T7_NoDox_NoTx,3,None,N,1
Brca2,Brca2_10,D18-A,1327,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_01,D18-A,2192,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_02,D18-A,976,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_03,D18-A,706,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_04,D18-A,1673,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_05,D18-A,755,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_06,D18-A,1422,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_07,D18-A,1111,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_08,D18-A,411,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_09,D18-A,1057,T7_NoDox_NoTx,3,None,N,1
Brd2,Brd2_10,D18-A,1048,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_01,D18-A,1358,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_02,D18-A,755,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_03,D18-A,1377,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_04,D18-A,498,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_05,D18-A,1127,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_06,D18-A,1174,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_07,D18-A,1060,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_08,D18-A,942,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_09,D18-A,1108,T7_NoDox_NoTx,3,None,N,1
Brd4,Brd4_10,D18-A,1074,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_01,D18-A,729,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_02,D18-A,1658,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_03,D18-A,860,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_04,D18-A,823,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_05,D18-A,786,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_06,D18-A,1054,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_07,D18-A,897,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_08,D18-A,895,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_09,D18-A,1881,T7_NoDox_NoTx,3,None,N,1
Btk,Btk_10,D18-A,959,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_01,D18-A,1498,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_02,D18-A,957,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_03,D18-A,854,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_04,D18-A,1919,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_05,D18-A,882,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_06,D18-A,890,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_07,D18-A,1220,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_08,D18-A,1738,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_09,D18-A,582,T7_NoDox_NoTx,3,None,N,1
Ccna2,Ccna2_10,D18-A,474,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_01,D18-A,639,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_02,D18-A,1203,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_03,D18-A,1366,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_04,D18-A,1212,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_05,D18-A,874,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_06,D18-A,1496,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_07,D18-A,1635,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_08,D18-A,1066,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_09,D18-A,440,T7_NoDox_NoTx,3,None,N,1
Ccnb1,Ccnb1_10,D18-A,771,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_01,D18-A,869,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_02,D18-A,529,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_03,D18-A,676,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_04,D18-A,1093,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_05,D18-A,1104,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_06,D18-A,1144,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_07,D18-A,566,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_08,D18-A,987,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_09,D18-A,1187,T7_NoDox_NoTx,3,None,N,1
Ccnd1,Ccnd1_10,D18-A,1266,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_01,D18-A,2194,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_02,D18-A,1684,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_03,D18-A,373,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_04,D18-A,974,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_05,D18-A,507,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_06,D18-A,1751,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_07,D18-A,457,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_08,D18-A,1311,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_09,D18-A,1031,T7_NoDox_NoTx,3,None,N,1
Ccnd3,Ccnd3_10,D18-A,209,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_01,D18-A,620,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_02,D18-A,1138,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_03,D18-A,920,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_04,D18-A,674,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_05,D18-A,804,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_06,D18-A,1140,T7_NoDox_NoTx,3,None,N,1
Ccne1,Ccne1_07,D18-A,1479,T7_NoDox_NoTx,3,None,N,1
